Rk,Player,Nation,Pos,Squad,AGE,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_p90,Ast_p90,G+A_p90,G-PK_p90,G+A-PK_p90,xG_p90,xAG_p90,xG+xAG_p90,npxG_p90,npxG+xAG_p90
572,Isaac Price,nir NIR,"MF,FW",West Brom,21.60273973,2003,15,13,1049,11.7,1,1,2,1,0,0,2,0,1.2,1.2,2.1,3.3,16,28,63,0.09,0.09,0.17,0.09,0.17,0.1,0.18,0.28,0.1,0.28
573,Cameron Pring,eng ENG,"DF,MF",Bristol City,27.27945205,1998,32,27,2228,24.8,0,3,3,0,0,0,8,0,0.4,0.4,2.5,2.9,64,89,124,0,0.12,0.12,0,0.12,0.02,0.1,0.12,0.02,0.12
574,Tymoteusz Puchacz,pl POL,DF,Plymouth Argyle,26.27671233,1999,15,12,1123,12.5,0,1,1,0,0,0,1,0,0.1,0.1,1.8,1.8,35,27,36,0,0.08,0.08,0,0.08,0.01,0.14,0.15,0.01,0.15
575,Gustavo Puerta,co COL,MF,Hull City,21.78082192,2003,30,22,1889,21,1,0,1,1,0,0,3,1,2.2,2.2,2.8,5,34,81,61,0.05,0,0.05,0.05,0.05,0.11,0.13,0.24,0.11,0.24
576,Przemysław Płacheta,pl POL,"FW,MF",Oxford United,27.11506849,1998,32,27,2073,23,3,3,6,3,0,0,4,0,3.7,3.7,2.9,6.6,57,37,150,0.13,0.13,0.26,0.13,0.26,0.16,0.13,0.29,0.16,0.29
577,Uroš Račić,rs SRB,MF,West Brom,27.13150685,1998,21,9,916,10.2,0,2,2,0,0,0,2,0,1.6,1.6,1.2,2.8,7,38,27,0,0.2,0.2,0,0.2,0.15,0.12,0.27,0.15,0.27
578,Mileta Rajovic,dk DEN,FW,Watford,25.79726027,1999,3,0,46,0.5,1,0,1,1,0,0,2,0,0.8,0.8,0,0.8,0,0,2,1.96,0,1.96,1.96,1.96,1.59,0.05,1.63,1.59,1.63
579,Jesurun Rak Sakyi,eng ENG,"FW,MF",Sheffield Utd,22.57808219,2002,34,22,1725,19.2,7,2,9,7,0,0,1,0,6.1,6.1,2.7,8.8,73,40,155,0.37,0.1,0.47,0.37,0.47,0.32,0.14,0.46,0.32,0.46
580,Joe Ralls,eng ENG,MF,Cardiff City,31.55890411,1993,21,15,1148,12.8,0,1,1,0,0,0,6,0,0.5,0.5,1.5,2,8,76,17,0,0.08,0.08,0,0.08,0.04,0.12,0.16,0.04,0.16
581,Largie Ramazani,be BEL,FW,Leeds United,24.18082192,2001,29,7,797,8.9,6,2,8,6,0,0,2,0,4.7,4.7,1.4,6.1,41,38,81,0.68,0.23,0.9,0.68,0.9,0.53,0.16,0.69,0.53,0.69
582,Aaron Ramsey,wls WAL,MF,Cardiff City,34.35342466,1990,8,6,557,6.2,0,0,0,0,0,0,1,0,0.8,0.8,0.2,1.1,9,36,25,0,0,0,0,0,0.13,0.04,0.17,0.13,0.17
583,Aaron Ramsey,eng ENG,MF,Burnley,22.28219178,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
584,Adam Randell,eng ENG,MF,Plymouth Argyle,24.5890411,2000,39,39,3378,37.5,1,3,4,1,0,0,7,0,1.4,1.4,3.4,4.8,26,162,35,0.03,0.08,0.11,0.03,0.11,0.04,0.09,0.13,0.04,0.13
585,Joe Rankin-Costello,eng ENG,"DF,FW",Blackburn,25.77260274,1999,29,13,1249,13.9,2,2,4,2,0,0,4,0,1.8,1.8,1.3,3.2,14,35,59,0.14,0.14,0.29,0.14,0.29,0.13,0.1,0.23,0.13,0.23
586,Nathan Redmond,eng ENG,FW,Burnley,31.16164384,1994,2,0,14,0.2,0,1,1,0,0,0,0,0,0,0,0.2,0.2,1,2,3,0,6.43,6.43,0,6.43,0,1.28,1.28,0,1.28
587,Michael Reindorf,eng ENG,FW,Cardiff City,19.98356164,2005,2,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0.1,0.1,2,0,4,0,0,0,0,0,0.03,0.17,0.21,0.03,0.21
588,Vicente Reyes,cl CHI,GK,Norwich City,21.45479452,2003,4,3,271,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,Yuri Ribeiro,pt POR,DF,Blackburn,28.2739726,1997,15,15,1350,15,0,1,1,0,0,0,0,0,0.6,0.6,0.8,1.4,21,56,53,0,0.07,0.07,0,0.07,0.04,0.05,0.1,0.04,0.1
590,Chris Rigg,eng ENG,"MF,FW",Sunderland,17.87671233,2007,42,36,3055,33.9,4,1,5,4,0,0,8,0,5.8,5.8,3,8.8,48,127,179,0.12,0.03,0.15,0.12,0.15,0.17,0.09,0.26,0.17,0.26
591,Emil Riis Jakobsen,dk DEN,FW,Preston,26.86027397,1998,45,29,2716,30.2,12,2,14,12,0,0,2,0,10.7,10.7,2.5,13.2,40,23,172,0.4,0.07,0.46,0.4,0.46,0.36,0.08,0.44,0.36,0.44
592,Andy Rinomhota,zw ZIM,"DF,MF",Cardiff City,28.03561644,1997,30,24,2106,23.4,0,1,1,0,0,0,6,0,0.6,0.6,0.6,1.2,28,95,58,0,0.04,0.04,0,0.04,0.02,0.03,0.05,0.02,0.05
593,Matt Ritchie,sct SCO,FW,Portsmouth,35.64657534,1989,39,28,2190,24.3,5,1,6,5,0,0,7,0,4.6,4.6,3.4,8.1,22,68,131,0.21,0.04,0.25,0.21,0.25,0.19,0.14,0.33,0.19,0.33
594,Caleb Roberts,eng ENG,MF,Plymouth Argyle,20.5260274,2004,5,2,192,2.1,0,0,0,0,0,0,1,0,0.3,0.3,0,0.3,1,3,4,0,0,0,0,0,0.13,0,0.13,0.13,0.13
595,Connor Roberts,wls WAL,DF,Burnley,29.6109589,1995,41,40,3636,40.4,2,3,5,2,0,0,4,0,2.5,2.5,2.4,4.9,49,238,98,0.05,0.07,0.12,0.05,0.12,0.06,0.06,0.12,0.06,0.12
596,Haydon Roberts,eng ENG,"DF,MF",Bristol City,22.98356164,2002,30,15,1635,18.2,1,1,2,1,0,0,5,0,0.3,0.3,1.7,2,24,66,81,0.06,0.06,0.11,0.06,0.11,0.01,0.1,0.11,0.01,0.11
597,Liam Roberts,eng ENG,GK,Millwall,30.44931507,1994,2,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,Patrick Roberts,eng ENG,"FW,MF",Sunderland,28.24109589,1997,45,38,3280,36.4,2,7,9,1,1,2,8,0,5.7,4.2,5.3,9.4,125,178,272,0.05,0.19,0.25,0.03,0.22,0.16,0.14,0.3,0.11,0.26
599,Alexander Robertson,au AUS,MF,Cardiff City,22.04657534,2003,35,29,2409,26.8,3,3,6,3,0,0,7,0,1.3,1.3,3,4.3,17,116,59,0.11,0.11,0.22,0.11,0.22,0.05,0.11,0.16,0.05,0.16
600,Callum Robinson,ie IRL,"FW,MF",Cardiff City,30.24931507,1995,34,24,2023,22.5,12,1,13,12,0,0,1,1,7.2,7.2,2.3,9.5,37,53,118,0.53,0.04,0.58,0.53,0.58,0.32,0.1,0.42,0.32,0.42
601,Jack Robinson,eng ENG,DF,Sheffield Utd,31.67123288,1993,34,31,2841,31.6,0,0,0,0,0,0,9,0,0.9,0.9,0.5,1.4,14,88,11,0,0,0,0,0,0.03,0.02,0.05,0.03,0.05
602,Joe Rodon,wls WAL,DF,Leeds United,27.53150685,1997,46,46,4135,45.9,1,0,1,1,0,0,5,0,1.2,1.2,1.1,2.4,56,291,5,0.02,0,0.02,0.02,0.02,0.03,0.02,0.05,0.03,0.05
603,Ruben Rodrigues,pt POR,"MF,FW",Oxford United,28.75342466,1996,39,28,2251,25,4,3,7,4,0,0,3,0,5,5,4.5,9.5,31,74,75,0.16,0.12,0.28,0.16,0.28,0.2,0.18,0.38,0.2,0.38
604,Jay Rodriguez,eng ENG,FW,Burnley,35.76438356,1989,20,8,747,8.3,2,0,2,1,1,1,1,0,2.5,1.7,0.3,2.1,2,11,24,0.24,0,0.24,0.12,0.12,0.3,0.04,0.34,0.21,0.25
605,Ole Romeny,id IDN,"FW,MF",Oxford United,24.87123288,2000,14,7,591,6.6,1,0,1,1,0,0,2,0,1.4,1.4,0.7,2.1,10,9,20,0.15,0,0.15,0.15,0.15,0.21,0.11,0.32,0.21,0.32
606,Ronald,br BRA,"FW,MF",Swansea City,23.88767123,2001,46,43,3761,41.8,2,7,9,2,0,0,3,0,3.8,3.8,6.8,10.6,166,89,393,0.05,0.17,0.22,0.05,0.22,0.09,0.16,0.25,0.09,0.25
607,Kemar Roofe,jm JAM,"FW,MF",Derby County,32.32328767,1993,3,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,Michael Rose,sct SCO,DF,Stoke City,29.56164384,1995,22,13,1296,14.4,0,0,0,0,0,0,3,0,0.4,0.4,0,0.5,1,9,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03
609,Joe Rothwell,eng ENG,MF,Leeds United,30.30958904,1995,36,24,2249,25,0,4,4,0,0,0,2,0,0.6,0.6,4.6,5.3,41,166,30,0,0.16,0.16,0,0.16,0.03,0.18,0.21,0.03,0.21
610,Pelly Ruddock Mpanzu,cd COD,MF,Luton Town,31.79726027,1993,10,1,228,2.5,0,1,1,0,0,0,1,0,0,0,0.3,0.4,4,9,6,0,0.39,0.39,0,0.39,0.01,0.13,0.15,0.01,0.15
611,Jack Rudoni,eng ENG,"MF,FW",Coventry City,24.93972603,2000,43,40,3502,38.9,9,12,21,9,0,0,3,0,7.6,7.6,9,16.6,117,194,260,0.23,0.31,0.54,0.23,0.54,0.19,0.23,0.43,0.19,0.43
612,Carl Rushworth,eng ENG,GK,Hull City,23.83835616,2001,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,Nazariy Rusyn,ua UKR,FW,Sunderland,26.52328767,1998,8,0,72,0.8,0,0,0,0,0,0,1,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0.02,0.02,0,0.02
614,Georginio Rutter,fr FRA,"MF,FW",Leeds United,23.03835616,2002,1,1,90,1,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,6,6,5,0,1,1,0,1,0.14,0.28,0.42,0.14,0.42
615,Sai Sachdev,eng ENG,DF,Sheffield Utd,20.15342466,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,Borja Sainz,es ESP,FW,Norwich City,24.25205479,2001,41,41,3607,40.1,18,4,22,18,0,0,8,0,15,15,5,20,121,111,288,0.45,0.1,0.55,0.45,0.55,0.37,0.13,0.5,0.37,0.5
617,Koki Saito,jp JPN,"FW,MF",QPR,23.73150685,2001,39,25,2295,25.5,3,2,5,3,0,0,0,1,3.4,3.4,4.2,7.6,76,56,123,0.12,0.08,0.2,0.12,0.2,0.13,0.17,0.3,0.13,0.3
618,Tatsuhiro Sakamoto,jp JPN,"FW,MF",Coventry City,28.53150685,1996,42,30,2587,28.7,4,6,10,4,0,0,4,0,3.1,3.1,4.2,7.3,71,84,204,0.14,0.21,0.35,0.14,0.35,0.11,0.15,0.26,0.11,0.26
619,Yousef Salech,dk DEN,FW,Cardiff City,23.29315068,2002,20,14,1276,14.2,8,1,9,7,1,1,2,0,6.8,6,0.4,6.4,9,18,56,0.56,0.07,0.63,0.49,0.56,0.48,0.03,0.51,0.43,0.45
620,Lars-Jørgen Salvesen,no NOR,FW,Derby County,29.20273973,1996,8,6,488,5.4,1,0,1,1,0,0,0,0,1.4,1.4,0.2,1.6,2,4,15,0.18,0,0.18,0.18,0.18,0.25,0.03,0.29,0.25,0.29
621,Shurandy Sambo,nl NED,MF,Burnley,23.70684932,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0
622,Dion Sanderson,eng ENG,DF,Blackburn,25.38356164,1999,12,4,567,6.3,0,0,0,0,0,0,1,0,0,0,0,0,2,14,3,0,0,0,0,0,0,0.01,0.01,0,0.01
623,Hevertton Santos,br BRA,DF,QPR,24.25205479,2001,6,4,319,3.5,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,3,23,13,0,0,0,0,0,0.02,0,0.02,0.02,0.02
624,Josh Sargent,us USA,FW,Norwich City,25.2,2000,32,28,2500,27.8,15,5,20,14,1,2,3,0,13.4,11.8,4.4,16.2,32,47,120,0.54,0.18,0.72,0.5,0.68,0.48,0.16,0.64,0.42,0.58
625,Jeremy Sarmiento,ec ECU,"FW,MF",Burnley,22.88219178,2002,35,11,1166,13,4,0,4,4,0,0,4,0,3,3,0.7,3.7,47,38,67,0.31,0,0.31,0.31,0.31,0.23,0.06,0.29,0.23,0.29
626,George Saville,nir NIR,MF,Millwall,31.92328767,1993,45,36,3300,36.7,1,3,4,1,0,0,8,0,2.8,2.8,3.5,6.2,22,124,43,0.03,0.08,0.11,0.03,0.11,0.08,0.09,0.17,0.08,0.17
627,Christian Saydee,lr LBR,"MF,FW",Portsmouth,22.98356164,2002,29,10,1152,12.8,3,0,3,3,0,0,5,0,2.1,2.1,1.1,3.1,17,32,49,0.23,0,0.23,0.23,0.23,0.16,0.08,0.24,0.16,0.24
628,Calum Scanlon,eng ENG,"FW,DF",Millwall,20.21643836,2005,4,3,167,1.9,1,0,1,1,0,0,0,0,0.2,0.2,0,0.2,5,3,4,0.54,0,0.54,0.54,0.54,0.12,0,0.12,0.12,0.12
629,Dane Scarlett,eng ENG,FW,Oxford United,21.11232877,2004,20,7,792,8.8,4,0,4,4,0,0,1,0,0.8,0.8,0.5,1.3,7,8,38,0.45,0,0.45,0.45,0.45,0.1,0.05,0.15,0.1,0.15
630,Nicolas Schmid,at AUT,GK,Portsmouth,28.19452055,1997,35,35,3090,34.3,0,2,2,0,0,0,1,0,0,0,0.5,0.5,0,2,0,0,0.06,0.06,0,0.06,0,0.01,0.01,0,0.01
631,Isaac Schmidt,ch SUI,"FW,DF",Leeds United,25.40547945,1999,12,0,78,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,4,6,14,0,0,0,0,0,0.2,0.37,0.58,0.2,0.58
632,Oscar Schwartau,dk DEN,"FW,MF",Norwich City,18.96438356,2006,40,17,1564,17.4,1,0,1,1,0,0,3,0,3.3,3.3,1.8,5,30,49,93,0.06,0,0.06,0.06,0.06,0.19,0.1,0.29,0.19,0.29
633,Jenson Seelt,nl NED,DF,Sunderland,21.94794521,2003,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
634,Tatsuki Seko,jp JPN,MF,Stoke City,27.36438356,1997,25,18,1597,17.7,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,8,81,13,0,0,0,0,0,0.01,0.02,0.04,0.01,0.04
635,Tyrell Sellars-Fleming,eng ENG,"MF,FW",Hull City,19.9260274,2005,4,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,1,0,1,0,0,0,0,0,0.77,0.83,1.6,0.77,1.6
636,Egil Selvik,no NOR,GK,Watford,27.76164384,1997,16,16,1440,16,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
637,Ken Sema,se SWE,"DF,MF",Watford,31.59178082,1993,14,4,521,5.8,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,13,21,39,0,0.17,0.17,0,0.17,0.04,0.06,0.1,0.04,0.1
638,Femi Seriki,eng ENG,DF,Sheffield Utd,23.01643836,2002,25,8,1091,12.1,0,1,1,0,0,0,2,0,0.5,0.5,1.4,1.9,43,31,72,0,0.08,0.08,0,0.08,0.04,0.11,0.15,0.04,0.15
639,Jamie Shackleton,eng ENG,"DF,FW",Sheffield Utd,25.56986301,1999,12,2,291,3.2,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,3,12,14,0,0,0,0,0,0.09,0.02,0.11,0.09,0.11
640,Conor Shaughnessy,ie IRL,DF,Portsmouth,28.84383562,1996,9,7,512,5.7,1,0,1,1,0,0,2,0,0.6,0.6,0.1,0.8,2,21,2,0.18,0,0.18,0.18,0.18,0.11,0.03,0.13,0.11,0.13
641,James Shea,eng ENG,GK,Luton Town,33.88219178,1991,2,1,147,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Ben Sheaf,eng ENG,MF,Coventry City,27.24109589,1998,29,23,2130,23.7,0,2,2,0,0,0,6,0,2.1,2.1,2.7,4.8,33,172,39,0,0.08,0.08,0,0.08,0.09,0.11,0.2,0.09,0.2
643,Jonjo Shelvey,eng ENG,"MF,FW",Burnley,33.18082192,1992,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,3.13,3.13,0,3.13
644,Louie Sibley,eng ENG,MF,Oxford United,23.67123288,2001,11,1,170,1.9,1,0,1,1,0,0,3,0,0.2,0.2,0,0.2,3,1,5,0.53,0,0.53,0.53,0.53,0.11,0.01,0.12,0.11,0.12
645,Sol Sidibé,fr FRA,MF,Stoke City,18.22739726,2007,8,3,306,3.4,0,1,1,0,0,0,0,0,0,0,0.6,0.6,1,11,3,0,0.29,0.29,0,0.29,0,0.18,0.18,0,0.18
646,Francisco Sierralta,cl CHI,DF,Watford,27.99452055,1997,33,21,1897,21.1,0,0,0,0,0,0,9,0,1.7,1.7,0.8,2.5,0,33,6,0,0,0,0,0,0.08,0.04,0.12,0.08,0.12
647,Arnór Sigurðsson,is ISL,"FW,MF",Blackburn,25.96986301,1999,5,0,62,0.7,1,0,1,1,0,0,0,0,0.1,0.1,0,0.2,1,7,6,1.45,0,1.45,1.45,1.45,0.2,0.06,0.26,0.2,0.26
648,Sam Silvera,au AUS,"FW,MF",Portsmouth,24.52328767,2000,11,5,446,5,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,17,8,37,0,0,0,0,0,0.04,0.11,0.14,0.04,0.14
649,Ellis Simms,eng ENG,FW,Coventry City,24.3260274,2001,43,26,2286,25.4,6,2,8,6,0,1,1,0,10,9.2,2.5,11.7,26,18,114,0.24,0.08,0.31,0.24,0.31,0.39,0.1,0.49,0.36,0.46
650,Xavier Simons,eng ENG,MF,Hull City,22.2,2003,20,13,1208,13.4,2,0,2,2,0,0,3,0,1.4,1.4,0.4,1.8,19,39,13,0.15,0,0.15,0.15,0.15,0.11,0.03,0.13,0.11,0.13
651,Nathan Simpson,eng ENG,FW,Middlesbrough,21.1890411,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
652,Emmanouil Siopis,gr GRE,MF,Cardiff City,30.97260274,1994,21,16,1444,16,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.5,5,56,8,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03
653,Moussa Sissoko,fr FRA,"MF,FW",Watford,35.71506849,1989,40,33,2888,32.1,6,1,7,6,0,0,6,1,3.5,3.5,2.9,6.5,37,98,112,0.19,0.03,0.22,0.19,0.22,0.11,0.09,0.2,0.11,0.2
654,Regan Slater,eng ENG,MF,Hull City,25.64383562,1999,44,36,2966,33,1,1,2,1,0,0,6,0,4.3,4.3,2.7,7,52,82,82,0.03,0.03,0.06,0.03,0.06,0.13,0.08,0.21,0.13,0.21
655,Michael Smith,eng ENG,FW,Sheffield Weds,33.54520548,1991,41,16,1844,20.5,8,4,12,7,1,1,3,0,7.9,7.1,3.6,10.7,8,31,85,0.39,0.2,0.59,0.34,0.54,0.39,0.18,0.56,0.35,0.53
656,Paul Smyth,nir NIR,"FW,MF",QPR,27.64657534,1997,43,30,2770,30.8,1,4,5,1,0,0,6,0,2.9,2.9,3.4,6.3,120,82,200,0.03,0.13,0.16,0.03,0.16,0.1,0.11,0.21,0.1,0.21
657,Manor Solomon,il ISR,FW,Leeds United,25.77808219,1999,39,30,2589,28.8,10,12,22,10,0,0,3,0,8.1,8.1,12,20.1,144,111,320,0.35,0.42,0.76,0.35,0.76,0.28,0.42,0.7,0.28,0.7
658,Oliver Sonne,pe PER,DF,Burnley,24.47945205,2000,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1,1,2,0,0,0,0,0,0,0.62,0.62,0,0.62
659,Matthew Sorinola,eng ENG,"DF,MF",Plymouth Argyle,24.20273973,2001,25,19,1674,18.6,0,1,1,0,0,0,9,1,0.3,0.3,0.8,1.1,25,40,63,0,0.05,0.05,0,0.05,0.02,0.05,0.06,0.02,0.06
660,Harry Souttar,au AUS,DF,Sheffield Utd,26.53150685,1998,21,20,1768,19.6,0,0,0,0,0,0,5,1,0.8,0.8,0,0.8,5,54,0,0,0,0,0,0,0.04,0,0.04,0.04,0.04
661,Vinicius Souza,br BRA,MF,Sheffield Utd,25.87945205,1999,35,32,2787,31,0,1,1,0,0,0,8,0,0.7,0.7,1.4,2,21,133,30,0,0.03,0.03,0,0.03,0.02,0.04,0.07,0.02,0.07
662,Jack Stacey,eng ENG,DF,Norwich City,29.07671233,1996,41,20,2143,23.8,2,6,8,2,0,0,5,0,1.8,1.8,3.2,5,73,56,160,0.08,0.25,0.34,0.08,0.34,0.08,0.13,0.21,0.08,0.21
663,Enda Stevens,ie IRL,DF,Stoke City,34.81917808,1990,18,13,1194,13.3,0,2,2,0,0,0,3,0,0.3,0.3,1.6,1.9,20,49,42,0,0.15,0.15,0,0.15,0.02,0.12,0.15,0.02,0.15
664,Ben Stevenson,eng ENG,MF,Portsmouth,28.11506849,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
665,Jordan Storey,eng ENG,DF,Preston,27.66849315,1997,35,35,3062,34,1,1,2,1,0,0,6,0,1.2,1.2,1.2,2.4,18,100,17,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.07,0.04,0.07
666,Pascal Struijk,nl NED,DF,Leeds United,25.72876712,1999,35,31,2824,31.4,5,0,5,3,2,3,3,0,5.9,3.5,0.5,4,37,193,11,0.16,0,0.16,0.1,0.1,0.19,0.02,0.2,0.11,0.13
667,Zak Sturge,eng ENG,DF,Millwall,20.88493151,2004,5,3,303,3.4,0,0,0,0,0,0,0,0,0,0,0,0,2,7,10,0,0,0,0,0,0.01,0,0.01,0.01,0.01
668,Callum Styles,hu HUN,DF,West Brom,25.10136986,2000,34,29,2613,29,3,1,4,3,0,0,11,1,1.8,1.8,1.1,2.9,57,129,72,0.1,0.03,0.14,0.1,0.14,0.06,0.04,0.1,0.06,0.1
669,Emmerson Sutton,eng ENG,FW,QPR,18.34794521,2006,2,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,3,2,8,0,0,0,0,0,0.13,0,0.13,0.13,0.13
670,Zak Swanson,eng ENG,DF,Portsmouth,24.59726027,2000,30,23,1972,21.9,1,1,2,1,0,0,5,0,0.4,0.4,0.9,1.3,23,65,47,0.05,0.05,0.09,0.05,0.09,0.02,0.04,0.06,0.02,0.06
671,John Swift,eng ENG,MF,West Brom,29.8630137,1995,36,19,1741,19.3,3,1,4,3,0,0,4,0,3.1,3.1,2.1,5.3,30,144,66,0.16,0.05,0.21,0.16,0.21,0.16,0.11,0.27,0.16,0.27
672,Mark Sykes,ie IRL,"MF,DF",Bristol City,27.74794521,1997,27,21,1707,19,3,4,7,3,0,0,5,0,1.3,1.3,3.6,4.8,58,57,145,0.16,0.21,0.37,0.16,0.37,0.07,0.19,0.26,0.07,0.26
673,Sammie Szmodics,ie IRL,MF,Blackburn,29.60821918,1995,1,0,26,0.3,1,1,2,1,0,0,0,0,0.1,0.1,0.7,0.8,1,1,0,3.46,3.46,6.92,3.46,6.92,0.36,2.29,2.65,0.36,2.65
674,Kornél Szűcs,hu HUN,DF,Plymouth Argyle,23.60821918,2001,36,31,2839,31.5,0,1,1,0,0,0,6,0,0.6,0.6,0.5,1.1,9,66,10,0,0.03,0.03,0,0.03,0.02,0.02,0.04,0.02,0.04
675,Elias Sørensen,dk DEN,"FW,MF",Portsmouth,25.62465753,1999,12,4,322,3.6,1,0,1,1,0,1,0,0,1.5,0.8,0,0.8,0,3,16,0.28,0,0.28,0.28,0.28,0.43,0.01,0.44,0.21,0.22
676,Jakob Sørensen,dk DEN,"MF,DF",Norwich City,27.16986301,1998,27,14,1327,14.7,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.9,13,70,12,0,0,0,0,0,0.03,0.03,0.06,0.03,0.06
677,Maksym Talovierov,ua UKR,DF,Plymouth Argyle,24.84931507,2000,11,10,934,10.4,1,1,2,1,0,0,3,0,0.2,0.2,0.2,0.4,1,23,2,0.1,0.1,0.19,0.1,0.19,0.02,0.02,0.04,0.02,0.04
678,Ao Tanaka,jp JPN,MF,Leeds United,26.64657534,1998,43,37,3314,36.8,5,2,7,5,0,0,8,0,3.6,3.6,2.6,6.2,38,259,43,0.14,0.05,0.19,0.14,0.19,0.1,0.07,0.17,0.1,0.17
679,Japhet Tanganga,eng ENG,DF,Millwall,26.09315068,1999,40,40,3552,39.5,2,0,2,2,0,0,6,0,2.5,2.5,0.6,3.1,15,83,14,0.05,0,0.05,0.05,0.05,0.06,0.01,0.08,0.06,0.08
680,George Tanner,eng ENG,DF,Bristol City,25.4630137,1999,32,23,2002,22.2,2,0,2,2,0,0,2,0,0.6,0.6,1.2,1.7,23,93,47,0.09,0,0.09,0.09,0.09,0.03,0.05,0.08,0.03,0.08
681,Ollie Tanner,eng ENG,"FW,MF",Cardiff City,22.97534247,2002,29,15,1387,15.4,2,2,4,2,0,0,1,0,3,3,1.3,4.3,51,41,105,0.13,0.13,0.26,0.13,0.26,0.19,0.08,0.28,0.19,0.28
682,Fabio Tavares,eng ENG,FW,Coventry City,24.27945205,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Joseph Taylor,wls WAL,"FW,MF",Luton Town,22.45753425,2002,13,0,157,1.7,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,2,0,10,0,0,0,0,0,0.28,0.02,0.31,0.28,0.31
684,Junior Tchamadeu,cm CMR,DF,Stoke City,21.36438356,2003,41,35,3136,34.8,1,2,3,1,0,0,10,0,1.7,1.7,3,4.7,57,100,101,0.03,0.06,0.09,0.03,0.09,0.05,0.09,0.13,0.05,0.13
685,Hidde ter Avest,nl NED,DF,Oxford United,27.95616438,1997,21,10,997,11.1,1,0,1,1,0,0,1,0,0.7,0.7,0.3,1,8,30,30,0.09,0,0.09,0.09,0.09,0.06,0.03,0.09,0.06,0.09
686,Emre Tezgel,eng ENG,"FW,MF",Stoke City,19.62191781,2005,12,2,298,3.3,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.8,2,7,16,0,0,0,0,0,0.21,0.03,0.23,0.21,0.23
687,Bobby Thomas,eng ENG,DF,Coventry City,24,,38,37,3334,37,5,0,5,5,0,0,4,0,4.7,4.7,0.7,5.5,21,132,9,0.13,0,0.13,0.13,0.13,0.13,0.02,0.15,0.13,0.15
688,Joshua Thomas,wls WAL,MF,Swansea City,22.60821918,2002,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,Brandon Thomas-Asante,gh GHA,FW,Coventry City,26.34520548,1998,36,14,1449,16.1,4,3,7,4,0,0,3,0,5.2,5.2,1.7,6.9,32,22,79,0.25,0.19,0.43,0.25,0.43,0.32,0.11,0.43,0.32,0.43
